frame_id,capture_mono_ns,recv_mono_ns,save_mono_ns
43633,16479589109308,196089284206960,196089285275426
43634,16479621073327,196089292860128,196089293778301
43635,16479657025519,196089363911237,196089364910974
43636,16479689263773,196089374713843,196089375740015
43637,16479721114193,196089402771506,196089403676941
43639,16479790110253,196089442712587,196089443675910
43640,16479820167353,196089492771606,196089493740606
43641,16479857178245,196089556782407,196089557731796
43642,16479889001373,196089567676987,196089568584109
43643,16479921180403,196089610939617,196089611880843
43644,16479957002276,196089684802309,196089685770788
43645,16479989054529,196089686660763,196089687670618
43646,16480021100219,196089688735869,196089689671400
43647,16480057203614,196089763984852,196089764898558
43648,16480089122162,196089766617507,196089767595479
43649,16480121036438,196089810852052,196089811753580
43651,16480188758679,196089843718043,196089844694396
43652,16480221009067,196089923804224,196089924759959
43653,16480257042198,196089933727540,196089934614518
43654,16480289053251,196089973708448,196089974698806
43655,16480321162953,196090044815215,196090045949929
43656,16480357049776,196090046005734,196090046965127
43657,16480389125519,196090072769656,196090073682361
43658,16480421065110,196090123865167,196090124791026
43659,16480453088662,196090155777545,196090156701163
43660,16480489124868,196090192793354,196090193908821
43662,16480552794871,196090202804189,196090203758652
43663,16480589039576,196090291733938,196090292779466
43664,16480621068650,196090317922301,196090318820645
43666,16480689207005,196090421132253,196090422117671
43667,16480721072999,196090422274175,196090423243041
43668,16480753021809,196090438743914,196090439693663
43669,16480789099578,196090482891194,196090484177177
43670,16480821194175,196090492893814,196090493872458
43671,16480853061262,196090531834745,196090532810079
43672,16480904354701,196090569640097,196090570563469
43673,16480920564118,196090605758387,196090606846153
43674,16480953098633,196090677880257,196090678997095
43675,16480989076499,196090681768852,196090682789671
43676,16481021066820,196090687802623,196090688753425
43677,16481053080528,196090773816351,196090774790178
43678,16481089080374,196090793646651,196090794696766
43679,16481121072205,196090803704239,196090804750907
43680,16481153197845,196090850880617,196090851771497
43681,16481189191442,196090912722748,196090913674719
43682,16481221109622,196090913621601,196090914569098
43684,16481290479391,196090933776175,196090934630606
43685,16481321103810,196091006770704,196091007903611
43686,16481352748747,196091044764935,196091045715191
43687,16481389293883,196091127126368,196091128294513
43688,16481421211023,196091129774112,196091130882085
43689,16481453046491,196091132689742,196091133708387
43690,16481489115925,196091169867049,196091170749076
43691,16481521071816,196091211831846,196091212998196
43692,16481553038647,196091266714186,196091267607509
43693,16481589138759,196091284696560,196091285664242
43695,16481652258627,196091365934088,196091367066829
43696,16481688950436,196091369690664,196091370673385
43697,16481721256450,196091402816396,196091403788872
43698,16481752999413,196091475979167,196091476959611
43699,16481789117236,196091485888648,196091486816121
43700,16481821118338,196091495655498,196091496551294
43701,16481853133139,196091563812681,196091564778540
43702,16481889135485,196091596766597,196091597739097
43703,16481921223416,196091657896969,196091658914159
43704,16481982977640,196091686704284,196091687604179
43705,16481989110711,196091689731457,196091690610702
43706,16482021126759,196091692775916,196091693726136
43707,16482053212760,196091760948241,196091761861077
43709,16482121190736,196091797836892,196091798962973
43711,16482185074025,196091884741192,196091885675026
43712,16482221177886,196091916816296,196091917760990
43713,16482253112577,196091928688704,196091929585167
43714,16482302999115,196091977830841,196091978913687
43715,16482320403955,196092003836559,196092004755257
43716,16482353155666,196092079642571,196092080607780
43717,16482385147653,196092082825272,196092083725561
43718,16482421262659,196092122803877,196092123764412
43719,16482453133129,196092134760949,196092135709548
43720,16482485153083,196092168772513,196092169782745
43721,16482521152981,196092236900456,196092237836985
43722,16482553203460,196092247750278,196092248717896
43723,16482585132577,196092257607599,196092258574317
43724,16482621125598,196092324888364,196092325796145
43725,16482653146597,196092357793113,196092358820830
43726,16482685322602,196092370776001,196092371711153
43727,16482733073406,196092403754250,196092404704422
43728,16482752791177,196092452747555,196092453749275
43729,16482785253499,196092473774840,196092474709166
43731,16482853148344,196092564084356,196092565038060
43732,16482885146893,196092573872522,196092574796146
43733,16482921367842,196092604830836,196092606088712
43734,16482953312274,196092687895433,196092689111267
43735,16482985160552,196092694987528,196092695955324
43736,16483021196179,196092715822072,196092716691673
43737,16483064152780,196092732896050,196092733782784
43738,16483085014512,196092798792857,196092799901780
43739,16483121164729,196092809925979,196092810874066
43740,16483153412455,196092838866763,196092839767008
43741,16483185152863,196092915831505,196092916788197
43742,16483221174374,196092916776705,196092917651684
43743,16483253159013,196092933782285,196092934793907
43744,16483285326371,196092963714441,196092964596560
43745,16483321186936,196093012898765,196093013942049
43746,16483353183192,196093050924720,196093051893436
43747,16483385170123,196093082985195,196093083929327
43748,16483425357053,196093100042938,196093100901598
43749,16483453146950,196093162112138,196093163011560
43750,16483485178309,196093170949612,196093171861259
43751,16483517177795,196093203829768,196093204906806
43752,16483553133780,196093243021544,196093243919996
43753,16483585232124,196093273694031,196093274602756
43754,16483617204473,196093324926343,196093325819913
43755,16483653224836,196093363833532,196093365022320
43756,16483685329588,196093364863067,196093365805788
43757,16483717218336,196093404753346,196093405680654
43758,16483770297951,196093443802549,196093444709098
43759,16483784816758,196093481779311,196093482685599
43760,16483817413096,196093495798476,196093496687911
43761,16483853287255,196093530654239,196093531581948
43762,16483885180381,196093604961306,196093606207247
43763,16483917280912,196093680937320,196093681924061
43764,16483953310964,196093685711508,196093687128126
43765,16483985211223,196093689679817,196093690987350
43766,16484017217164,196093757798713,196093759237209
43767,16484053187733,196093772852345,196093774153497
43768,16484102050984,196093805735211,196093807089813
43769,16484116761885,196093835718090,196093837024702
43771,16484184790534,196093883639948,196093884960499
43772,16484216639540,196093956764038,196093958451965
43773,16484253180242,196093959532878,196093960874273
43774,16484285123003,196094011932003,196094013349596
43775,16484317186134,196094044797321,196094046131338
43776,16484352738869,196094078877197,196094080225616
43777,16484385136758,196094100752019,196094102046177
43778,16484443987597,196094136807359,196094138139956
43779,16484455321765,196094163764853,196094165062669
43780,16484484578087,196094203876866,196094205223289
43781,16484516561476,196094243847319,196094245192105
43782,16484553117022,196094315867458,196094317326760
43783,16484585231771,196094317788244,196094319074297
43784,16484617262037,196094355996647,196094357345703
43785,16484653347403,196094364838070,196094366193706
43786,16484684730865,196094403926908,196094405269295
43787,16484717165839,196094443766372,196094445108064
43789,16484785129588,196094485985399,196094487337881
43790,16484826766641,196094487435741,196094488710707
43791,16484853203863,196094529737397,196094531057955
43792,16484885216940,196094570958751,196094572314810
43793,16484917218974,196094643822426,196094645289037
43794,16484949270595,196094678772827,196094680080382
43795,16484985247673,196094681734403,196094683020309
43796,16485016567120,196094687617865,196094688903706
43797,16485049212102,196094770617056,196094771990211
43798,16485085242516,196094772149557,196094773400334
43799,16485149279188,196094804737195,196094806067870
43800,16485155319754,196094835759022,196094837087513
43801,16485184552637,196094883699000,196094885009774
43802,16485217167878,196094918978608,196094919970752
43803,16485249218507,196094930732426,196094931699009
43804,16485285304756,196095004693394,196095005710226
43805,16485317163450,196095006869858,196095007830000
43806,16485349582170,196095014850954,196095015764441
43807,16485384878641,196095076837267,196095077949636
43808,16485417354032,196095115853195,196095116775366
43809,16485449267414,196095122884617,196095123740572
43810,16485503768187,196095176968354,196095177973844
43811,16485516863121,196095203852887,196095204913412
43812,16485549275331,196095242881114,196095243785055
43813,16485585341840,196095312858196,196095313844466
43814,16485616634463,196095313884122,196095314730960
43815,16485649200639,196095357051697,196095357972513
43816,16485685207354,196095366604221,196095367621666
43817,16485716590136,196095403689828,196095404675135
43818,16485749177929,196095500709787,196095501684349
43819,16485785280117,196095501694143,196095502489786
43820,16485823234274,196095517840997,196095518719389
43821,16485848913019,196095536712896,196095537566275
43822,16485885180267,196095577644681,196095578725551
43823,16485917189280,196095645866095,196095646905257
43824,16485949448878,196095684771435,196095685830824
43825,16485985262612,196095685642799,196095686603885
43826,16486016640498,196095690766105,196095691750472
43827,16486048688730,196095736824209,196095737717976
43828,16486085071815,196095773804247,196095774739221
